PATH  Rmax= 8.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   1.000  index, nleg, degeneracy, r=  2.7563
    2.649000    0.969000   -0.108000   2 'Ag    '     2.8227  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8227  180.0000    0.0000
    2.649000    0.969000   -0.108000   2 'Ag    '     2.8227  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8227  180.0000    0.0000
    87    2   1.000  index, nleg, degeneracy, r=  5.6563
      x           y           z     ipot  label      rleg      beta        eta
    3.698500   -1.516500    4.002000   2 'Ag    '     5.6564  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     5.6564  180.0000    0.0000
    88    2   1.000  index, nleg, degeneracy, r=  5.6571
      x           y           z     ipot  label      rleg      beta        eta
    1.579500    3.578500   -4.087000   2 'Ag    '     5.6572  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     5.6572  180.0000    0.0000
    89    3   2.000  index, nleg, degeneracy, r=  5.6576
      x           y           z     ipot  label      rleg      beta        eta
    1.579500    3.578500   -4.087000   2 'Ag    '     5.6572  179.0392    0.0000
    0.804000    1.712000   -2.005000   2 'Ag    '     2.9017    1.9723    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.7563  178.9885    0.0000
    90    4   1.000  index, nleg, degeneracy, r=  5.6576
      x           y           z     ipot  label      rleg      beta        eta
    0.804000    1.712000   -2.005000   2 'Ag    '     2.7563    1.9723    0.0000
    1.579500    3.578500   -4.087000   2 'Ag    '     2.9017  180.0000    0.0000
    0.804000    1.712000   -2.005000   2 'Ag    '     2.9017    1.9723    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.7563  180.0000    0.0000
    91    3   2.000  index, nleg, degeneracy, r=  5.6595
      x           y           z     ipot  label      rleg      beta        eta
    3.698500   -1.516500    4.002000   2 'Ag    '     5.6564  177.1973    0.0000
    1.850000   -0.616000    2.013500   2 'Ag    '     2.8604    5.6630    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8029  177.1397    0.0000
    92    4   1.000  index, nleg, degeneracy, r=  5.6633
      x           y           z     ipot  label      rleg      beta        eta
    1.850000   -0.616000    2.013500   2 'Ag    '     2.8029    5.6630    0.0000
    3.698500   -1.516500    4.002000   2 'Ag    '     2.8604  180.0000    0.0000
    1.850000   -0.616000    2.013500   2 'Ag    '     2.8604    5.6630    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8029  180.0000    0.0000
    93    3   2.000  index, nleg, degeneracy, r=  5.6730
      x           y           z     ipot  label      rleg      beta        eta
    1.026500   -2.612000   -0.020500   2 'Ag    '     2.8065  177.4927    0.0000
   -1.190000    2.605000   -0.173000   2 'Ag    '     5.6704  177.5475    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8692    4.9598    0.0000
    94    4   2.000  index, nleg, degeneracy, r=  5.6757
      x           y           z     ipot  label      rleg      beta        eta
    1.026500   -2.612000   -0.020500   2 'Ag    '     2.8065  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8065    4.9598    0.0000
   -1.190000    2.605000   -0.173000   2 'Ag    '     2.8692  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8692    4.9598    0.0000
    95    2   1.000  index, nleg, degeneracy, r=  5.7005
      x           y           z     ipot  label      rleg      beta        eta
   -3.895000    1.535000    3.869000   2 'Ag    '     5.7006  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     5.7006  180.0000    0.0000
    96    3   2.000  index, nleg, degeneracy, r=  5.7070
      x           y           z     ipot  label      rleg      beta        eta
   -3.895000    1.535000    3.869000   2 'Ag    '     5.7006  176.1078    0.0000
   -1.909500    0.631000    2.067000   2 'Ag    '     2.8296    7.7111    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8839  176.1812    0.0000
    97    3   2.000  index, nleg, degeneracy, r=  5.7130
      x           y           z     ipot  label      rleg      beta        eta
    0.708500    1.934500    1.882000   2 'Ag    '     2.7904  178.4542    0.0000
   -0.820000   -1.918000   -2.048500   2 'Ag    '     5.7120  178.5247    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9236    3.0211    0.0000
    98    4   2.000  index, nleg, degeneracy, r=  5.7135
      x           y           z     ipot  label      rleg      beta        eta
    0.708500    1.934500    1.882000   2 'Ag    '     2.7904  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.7904    3.0211    0.0000
   -0.820000   -1.918000   -2.048500   2 'Ag    '     2.9236  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9236    3.0211    0.0000
    99    4   1.000  index, nleg, degeneracy, r=  5.7135
      x           y           z     ipot  label      rleg      beta        eta
   -1.909500    0.631000    2.067000   2 'Ag    '     2.8839    7.7111    0.0000
   -3.895000    1.535000    3.869000   2 'Ag    '     2.8296  180.0000    0.0000
   -1.909500    0.631000    2.067000   2 'Ag    '     2.8296    7.7111    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8839  180.0000    0.0000
   100    2   1.000  index, nleg, degeneracy, r=  5.7342
      x           y           z     ipot  label      rleg      beta        eta
   -3.830000    1.335500   -4.053500   2 'Ag    '     5.7344  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     5.7344  180.0000    0.0000
   101    3   2.000  index, nleg, degeneracy, r=  5.7342
      x           y           z     ipot  label      rleg      beta        eta
   -3.830000    1.335500   -4.053500   2 'Ag    '     5.7344  179.5286    0.0000
   -1.990500    0.714500   -2.096500   2 'Ag    '     2.7567    0.9078    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9779  179.5636    0.0000
   102    4   1.000  index, nleg, degeneracy, r=  5.7342
      x           y           z     ipot  label      rleg      beta        eta
   -1.990500    0.714500   -2.096500   2 'Ag    '     2.9779    0.9078    0.0000
   -3.830000    1.335500   -4.053500   2 'Ag    '     2.7567  180.0000    0.0000
   -1.990500    0.714500   -2.096500   2 'Ag    '     2.7567    0.9078    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9779  180.0000    0.0000
   103    2   1.000  index, nleg, degeneracy, r=  5.7406
      x           y           z     ipot  label      rleg      beta        eta
   -5.247000   -2.329500    0.038500   2 'Ag    '     5.7410  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     5.7410  180.0000    0.0000
   104    3   2.000  index, nleg, degeneracy, r=  5.7415
      x           y           z     ipot  label      rleg      beta        eta
   -5.247000   -2.329500    0.038500   2 'Ag    '     5.7410  178.9382    0.0000
   -2.730500   -1.156500    0.027000   2 'Ag    '     2.7765    2.0560    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9654  179.0058    0.0000
   105    4   1.000  index, nleg, degeneracy, r=  5.7415
      x           y           z     ipot  label      rleg      beta        eta
   -2.730500   -1.156500    0.027000   2 'Ag    '     2.9654    2.0560    0.0000
   -5.247000   -2.329500    0.038500   2 'Ag    '     2.7765  180.0000    0.0000
   -2.730500   -1.156500    0.027000   2 'Ag    '     2.7765    2.0560    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9654  180.0000    0.0000
   106    3   2.000  index, nleg, degeneracy, r=  5.7804
      x           y           z     ipot  label      rleg      beta        eta
    1.850000   -0.616000    2.013500   2 'Ag    '     2.8029  179.2288    0.0000
   -1.990500    0.714500   -2.096500   2 'Ag    '     5.7803  179.2741    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9779    1.4971    0.0000
   107    4   2.000  index, nleg, degeneracy, r=  5.7804
      x           y           z     ipot  label      rleg      beta        eta
    1.850000   -0.616000    2.013500   2 'Ag    '     2.8029  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8029    1.4971    0.0000
   -1.990500    0.714500   -2.096500   2 'Ag    '     2.9779  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9779    1.4971    0.0000
   108    3   2.000  index, nleg, degeneracy, r=  5.7866
      x           y           z     ipot  label      rleg      beta        eta
    2.649000    0.969000   -0.108000   2 'Ag    '     2.8227  178.3022    0.0000
   -2.730500   -1.156500    0.027000   2 'Ag    '     5.7858  178.3839    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9654    3.3139    0.0000
   109    4   2.000  index, nleg, degeneracy, r=  5.7882
      x           y           z     ipot  label      rleg      beta        eta
    2.649000    0.969000   -0.108000   2 'Ag    '     2.8227  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8227    3.3139    0.0000
   -2.730500   -1.156500    0.027000   2 'Ag    '     2.9654  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9654    3.3139    0.0000
   110    2   1.000  index, nleg, degeneracy, r=  5.8050
      x           y           z     ipot  label      rleg      beta        eta
    5.309500    2.344000   -0.134500   2 'Ag    '     5.8054  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     5.8054  180.0000    0.0000
   111    3   2.000  index, nleg, degeneracy, r=  5.8111
      x           y           z     ipot  label      rleg      beta        eta
    5.309500    2.344000   -0.134500   2 'Ag    '     5.8054  176.3952    0.0000
    2.649000    0.969000   -0.108000   2 'Ag    '     2.9949    7.4299    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8227  176.1749    0.0000
   112    4   1.000  index, nleg, degeneracy, r=  5.8177
      x           y           z     ipot  label      rleg      beta        eta
    2.649000    0.969000   -0.108000   2 'Ag    '     2.8227    7.4299    0.0000
    5.309500    2.344000   -0.134500   2 'Ag    '     2.9949  180.0000    0.0000
    2.649000    0.969000   -0.108000   2 'Ag    '     2.9949    7.4299    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8227  180.0000    0.0000
   113    2   1.000  index, nleg, degeneracy, r=  5.8333
      x           y           z     ipot  label      rleg      beta        eta
    3.799000   -1.654000   -4.106000   2 'Ag    '     5.8333  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     5.8333  180.0000    0.0000
   114    3   2.000  index, nleg, degeneracy, r=  5.8422
      x           y           z     ipot  label      rleg      beta        eta
    3.799000   -1.654000   -4.106000   2 'Ag    '     5.8333  175.4235    0.0000
    1.787500   -0.993500   -2.179000   2 'Ag    '     2.8628    8.9604    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9884  175.6161    0.0000
   115    4   1.000  index, nleg, degeneracy, r=  5.8508
      x           y           z     ipot  label      rleg      beta        eta
    1.787500   -0.993500   -2.179000   2 'Ag    '     2.9884    8.9604    0.0000
    3.799000   -1.654000   -4.106000   2 'Ag    '     2.8628  180.0000    0.0000
    1.787500   -0.993500   -2.179000   2 'Ag    '     2.8628    8.9604    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9884  180.0000    0.0000
   116    2   1.000  index, nleg, degeneracy, r=  5.8612
      x           y           z     ipot  label      rleg      beta        eta
   -1.632000   -3.764500   -4.185500   2 'Ag    '     5.8612  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     5.8612  180.0000    0.0000
   117    3   2.000  index, nleg, degeneracy, r=  5.8617
      x           y           z     ipot  label      rleg      beta        eta
   -1.632000   -3.764500   -4.185500   2 'Ag    '     5.8612  178.8978    0.0000
   -0.820000   -1.918000   -2.048500   2 'Ag    '     2.9387    2.2101    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9236  178.8921    0.0000
   118    4   1.000  index, nleg, degeneracy, r=  5.8623
      x           y           z     ipot  label      rleg      beta        eta
   -0.820000   -1.918000   -2.048500   2 'Ag    '     2.9236    2.2101    0.0000
   -1.632000   -3.764500   -4.185500   2 'Ag    '     2.9387  180.0000    0.0000
   -0.820000   -1.918000   -2.048500   2 'Ag    '     2.9387    2.2101    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9236  180.0000    0.0000
   119    3   2.000  index, nleg, degeneracy, r=  5.8659
      x           y           z     ipot  label      rleg      beta        eta
   -1.909500    0.631000    2.067000   2 'Ag    '     2.8839  176.1772    0.0000
    1.787500   -0.993500   -2.179000   2 'Ag    '     5.8596  176.3110    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9884    7.5118    0.0000
   120    4   2.000  index, nleg, degeneracy, r=  5.8722
      x           y           z     ipot  label      rleg      beta        eta
   -1.909500    0.631000    2.067000   2 'Ag    '     2.8839  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.8839    7.5118    0.0000
    1.787500   -0.993500   -2.179000   2 'Ag    '     2.9884  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     2.9884    7.5118    0.0000
   121    2   1.000  index, nleg, degeneracy, r=  6.3965
      x           y           z     ipot  label      rleg      beta        eta
    2.254500    5.725000    1.748500   1 'Au    '     6.3965  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.3965  180.0000    0.0000
   122    2   1.000  index, nleg, degeneracy, r=  6.4147
      x           y           z     ipot  label      rleg      beta        eta
    2.427000    5.613500   -1.935500   1 'Au    '     6.4147  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.4147  180.0000    0.0000
   123    2   1.000  index, nleg, degeneracy, r=  6.4706
      x           y           z     ipot  label      rleg      beta        eta
   -4.916000    4.206500   -0.084000   1 'Au    '     6.4706  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.4706  180.0000    0.0000
   124    2   1.000  index, nleg, degeneracy, r=  6.4880
      x           y           z     ipot  label      rleg      beta        eta
    6.466000   -0.530000   -0.097500   1 'Au    '     6.4884  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.4884  180.0000    0.0000
   125    2   1.000  index, nleg, degeneracy, r=  6.5066
      x           y           z     ipot  label      rleg      beta        eta
    0.336000    6.492500   -0.266000   1 'Au    '     6.5066  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.5066  180.0000    0.0000
   126    2   1.000  index, nleg, degeneracy, r=  6.5129
      x           y           z     ipot  label      rleg      beta        eta
    0.774000    2.175000    6.090000   1 'Au    '     6.5129  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.5129  180.0000    0.0000
   127    2   1.000  index, nleg, degeneracy, r=  6.5187
      x           y           z     ipot  label      rleg      beta        eta
    5.591500   -2.673500   -2.020000   1 'Au    '     6.5187  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.5187  180.0000    0.0000
   128    2   1.000  index, nleg, degeneracy, r=  6.5333
      x           y           z     ipot  label      rleg      beta        eta
    2.015500   -0.678500    6.177500   1 'Au    '     6.5333  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.5333  180.0000    0.0000
   129    2   1.000  index, nleg, degeneracy, r=  6.5464
      x           y           z     ipot  label      rleg      beta        eta
    0.858000    1.593500   -6.291500   1 'Au    '     6.5466  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.5466  180.0000    0.0000
   130    2   1.000  index, nleg, degeneracy, r=  6.5617
      x           y           z     ipot  label      rleg      beta        eta
   -6.553000    0.338000   -0.027500   1 'Au    '     6.5618  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.5618  180.0000    0.0000
   131    2   1.000  index, nleg, degeneracy, r=  6.5810
      x           y           z     ipot  label      rleg      beta        eta
   -0.596500   -1.574500    6.362000   1 'Au    '     6.5810  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.5810  180.0000    0.0000
   132    2   1.000  index, nleg, degeneracy, r=  6.6198
      x           y           z     ipot  label      rleg      beta        eta
   -4.187500   -5.126000   -0.101000   1 'Au    '     6.6198  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.6198  180.0000    0.0000
   133    2   1.000  index, nleg, degeneracy, r=  6.6360
      x           y           z     ipot  label      rleg      beta        eta
   -2.546000   -5.726000    2.183500   1 'Au    '     6.6360  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.6360  180.0000    0.0000
   134    2   1.000  index, nleg, degeneracy, r=  6.6407
      x           y           z     ipot  label      rleg      beta        eta
   -1.856000    0.506000   -6.356000   1 'Au    '     6.6407  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.6407  180.0000    0.0000
   135    2   1.000  index, nleg, degeneracy, r=  6.6620
      x           y           z     ipot  label      rleg      beta        eta
   -5.831000    2.396000   -2.154500   1 'Au    '     6.6621  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.6621  180.0000    0.0000
   136    2   1.000  index, nleg, degeneracy, r=  6.6749
      x           y           z     ipot  label      rleg      beta        eta
   -1.951500    0.906500    6.319000   1 'Au    '     6.6753  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.6753  180.0000    0.0000
   137    2   1.000  index, nleg, degeneracy, r=  6.6756
      x           y           z     ipot  label      rleg      beta        eta
    4.426000    4.997000    0.062000   1 'Au    '     6.6756  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.6756  180.0000    0.0000
   138    2   1.000  index, nleg, degeneracy, r=  6.6832
      x           y           z     ipot  label      rleg      beta        eta
   -0.461000   -6.665500   -0.153500   1 'Au    '     6.6832  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.6832  180.0000    0.0000
   139    2   1.000  index, nleg, degeneracy, r=  6.7046
      x           y           z     ipot  label      rleg      beta        eta
   -5.980500    2.368000    1.891500   1 'Au    '     6.7046  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.7046  180.0000    0.0000
   140    2   1.000  index, nleg, degeneracy, r=  6.7195
      x           y           z     ipot  label      rleg      beta        eta
    5.971000   -2.354000    1.989500   1 'Au    '     6.7195  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.7195  180.0000    0.0000
   141    2   1.000  index, nleg, degeneracy, r=  6.7445
      x           y           z     ipot  label      rleg      beta        eta
    2.028000   -0.886500   -6.371000   1 'Au    '     6.7445  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.7445  180.0000    0.0000
   142    2   1.000  index, nleg, degeneracy, r=  6.7514
      x           y           z     ipot  label      rleg      beta        eta
   -2.317500   -5.939500   -2.221000   1 'Au    '     6.7514  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.7514  180.0000    0.0000
   143    2   1.000  index, nleg, degeneracy, r=  6.8693
      x           y           z     ipot  label      rleg      beta        eta
   -0.620500   -2.022000   -6.536000   1 'Au    '     6.8697  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.8697  180.0000    0.0000
   144    2   1.000  index, nleg, degeneracy, r=  6.8949
      x           y           z     ipot  label      rleg      beta        eta
    5.222500   -4.501500    0.069500   1 'Au    '     6.8951  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     6.8951  180.0000    0.0000
   145    2   1.000  index, nleg, degeneracy, r=  7.2340
      x           y           z     ipot  label      rleg      beta        eta
   -2.265000    5.582500    4.004500   1 'Au    '     7.2340  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.2340  180.0000    0.0000
   146    2   1.000  index, nleg, degeneracy, r=  7.2752
      x           y           z     ipot  label      rleg      beta        eta
    2.344500   -5.449500    4.211500   1 'Au    '     7.2753  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.2753  180.0000    0.0000
   147    2   1.000  index, nleg, degeneracy, r=  7.3340
      x           y           z     ipot  label      rleg      beta        eta
   -5.485500   -2.249500    4.317000   1 'Au    '     7.3340  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.3340  180.0000    0.0000
   148    2   1.000  index, nleg, degeneracy, r=  7.3752
      x           y           z     ipot  label      rleg      beta        eta
   -2.313500    5.347500   -4.522500   1 'Au    '     7.3757  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.3757  180.0000    0.0000
   149    2   1.000  index, nleg, degeneracy, r=  7.3809
      x           y           z     ipot  label      rleg      beta        eta
    5.559000    2.273000   -4.290500   1 'Au    '     7.3809  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.3809  180.0000    0.0000
   150    2   1.000  index, nleg, degeneracy, r=  7.4335
      x           y           z     ipot  label      rleg      beta        eta
    6.358000   -0.276000    3.841500   1 'Au    '     7.4335  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.4335  180.0000    0.0000
   151    2   1.000  index, nleg, degeneracy, r=  7.4367
      x           y           z     ipot  label      rleg      beta        eta
    0.451500    6.366000    3.818000   1 'Au    '     7.4369  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.4369  180.0000    0.0000
   152    2   1.000  index, nleg, degeneracy, r=  7.4578
      x           y           z     ipot  label      rleg      beta        eta
   -3.010000    3.591000    5.802000   1 'Au    '     7.4578  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.4578  180.0000    0.0000
   153    2   1.000  index, nleg, degeneracy, r=  7.4738
      x           y           z     ipot  label      rleg      beta        eta
    2.279000   -5.546500   -4.461000   1 'Au    '     7.4738  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.4738  180.0000    0.0000
   154    2   1.000  index, nleg, degeneracy, r=  7.4749
      x           y           z     ipot  label      rleg      beta        eta
   -3.452000   -2.877500    5.973500   1 'Au    '     7.4752  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.4752  180.0000    0.0000
   155    2   1.000  index, nleg, degeneracy, r=  7.4796
      x           y           z     ipot  label      rleg      beta        eta
    0.381000    6.126500   -4.274000   1 'Au    '     7.4797  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.4797  180.0000    0.0000
   156    2   1.000  index, nleg, degeneracy, r=  7.4889
      x           y           z     ipot  label      rleg      beta        eta
   -5.655500   -2.531000   -4.207000   1 'Au    '     7.4893  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.4893  180.0000    0.0000
   157    2   1.000  index, nleg, degeneracy, r=  7.5031
      x           y           z     ipot  label      rleg      beta        eta
    4.309500    4.916000    3.682000   1 'Au    '     7.5031  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5031  180.0000    0.0000
   158    2   1.000  index, nleg, degeneracy, r=  7.5044
      x           y           z     ipot  label      rleg      beta        eta
   -1.536500    6.947500   -2.385500   1 'Au    '     7.5046  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5046  180.0000    0.0000
   159    2   1.000  index, nleg, degeneracy, r=  7.5060
      x           y           z     ipot  label      rleg      beta        eta
   -0.465500    4.653500    5.871000   1 'Au    '     7.5060  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5060  180.0000    0.0000
   160    2   1.000  index, nleg, degeneracy, r=  7.5104
      x           y           z     ipot  label      rleg      beta        eta
   -4.041000    6.055500    1.846000   1 'Au    '     7.5104  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5104  180.0000    0.0000
   161    2   1.000  index, nleg, degeneracy, r=  7.5294
      x           y           z     ipot  label      rleg      beta        eta
    2.894000   -3.467500    6.024500   1 'Au    '     7.5295  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5295  180.0000    0.0000
   162    2   1.000  index, nleg, degeneracy, r=  7.5342
      x           y           z     ipot  label      rleg      beta        eta
   -0.551000    4.167000   -6.253000   1 'Au    '     7.5344  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5344  180.0000    0.0000
   163    3   2.000  index, nleg, degeneracy, r=  7.5342
      x           y           z     ipot  label      rleg      beta        eta
   -3.010000    3.591000    5.802000   1 'Au    '     7.4578  164.4433    0.0000
   -1.324500    2.665000    3.901500   2 'Ag    '     2.7038   24.0547    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     4.9070  171.5020    0.0000
   164    2   1.000  index, nleg, degeneracy, r=  7.5361
      x           y           z     ipot  label      rleg      beta        eta
    0.415500   -4.430500    6.082000   1 'Au    '     7.5361  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5361  180.0000    0.0000
   165    2   1.000  index, nleg, degeneracy, r=  7.5469
      x           y           z     ipot  label      rleg      beta        eta
    6.348000   -0.647000   -4.030500   1 'Au    '     7.5472  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5472  180.0000    0.0000
   166    2   2.000  index, nleg, degeneracy, r=  7.5496
      x           y           z     ipot  label      rleg      beta        eta
   -4.527000   -0.406500    6.028500   1 'Au    '     7.5500  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5500  180.0000    0.0000
   167    2   1.000  index, nleg, degeneracy, r=  7.5553
      x           y           z     ipot  label      rleg      beta        eta
    7.218000    1.389500    1.748500   1 'Au    '     7.5556  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5556  180.0000    0.0000
   168    2   1.000  index, nleg, degeneracy, r=  7.5709
      x           y           z     ipot  label      rleg      beta        eta
    7.123000    1.310000   -2.206000   1 'Au    '     7.5710  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5710  180.0000    0.0000
   169    2   1.000  index, nleg, degeneracy, r=  7.5816
      x           y           z     ipot  label      rleg      beta        eta
    5.761500    2.563500    4.209000   1 'Au    '     7.5817  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5817  180.0000    0.0000
   170    2   1.000  index, nleg, degeneracy, r=  7.5969
      x           y           z     ipot  label      rleg      beta        eta
   -0.313500   -6.394500    4.090000   1 'Au    '     7.5971  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.5971  180.0000    0.0000
   171    2   1.000  index, nleg, degeneracy, r=  7.6024
      x           y           z     ipot  label      rleg      beta        eta
   -6.527000    0.425000    3.875500   1 'Au    '     7.6028  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.6028  180.0000    0.0000
   172    2   1.000  index, nleg, degeneracy, r=  7.6075
      x           y           z     ipot  label      rleg      beta        eta
   -5.946500   -4.232000    2.146000   1 'Au    '     7.6076  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.6076  180.0000    0.0000
   173    2   1.000  index, nleg, degeneracy, r=  7.6135
      x           y           z     ipot  label      rleg      beta        eta
   -4.063000    5.921500   -2.528500   1 'Au    '     7.6135  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.6135  180.0000    0.0000
   174    2   1.000  index, nleg, degeneracy, r=  7.6146
      x           y           z     ipot  label      rleg      beta        eta
    4.156000   -6.030500   -2.085000   1 'Au    '     7.6149  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.6149  180.0000    0.0000
   175    2   1.000  index, nleg, degeneracy, r=  7.6274
      x           y           z     ipot  label      rleg      beta        eta
   -7.143000   -1.648500    2.106500   1 'Au    '     7.6274  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.6274  180.0000    0.0000
   176    2   2.000  index, nleg, degeneracy, r=  7.6412
      x           y           z     ipot  label      rleg      beta        eta
    4.731000   -4.273000   -4.213500   1 'Au    '     7.6416  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ag    '     7.6416  180.0000    0.0000
   177    2   1.000  index, nleg, degeneracy, r=  7.6487
      x           y           z     ipot  label      rleg      beta        eta
    4.981000   -4.176000    4.032000   1 'Au    '     7.6489  180.0000    0.0000
