 Formula: Ag55Au92                              Feff8L (EXAFS)       0.1
 SpaceGroup: P1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=47 Rmt= 1.558 Rnm= 1.611 K  shell
 Pot 1 Z=79 Rmt= 1.593 Rnm= 1.655
 Pot 2 Z=47 Rmt= 1.519 Rnm= 1.565
 Gam_ch=8.302E+00 H-L exch
 Mu=-1.286E+00 kf=1.700E+00 Vint=-1.230E+01 Rs_int= 2.133
 PATH  Rmax= 8.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0092.dat 0.00000    40.590     1.000     4   5.6633
 feff0093.dat 0.00000     9.255     2.000     3   5.6730
 feff0094.dat 0.00000    15.000     2.000     4   5.6757
 feff0095.dat 0.00000    10.710     1.000     2   5.7006
 feff0096.dat 0.00000    36.910     2.000     3   5.7070
 feff0097.dat 0.00000     9.023     2.000     3   5.7130
 feff0098.dat 0.00000    15.020     2.000     4   5.7140
 feff0099.dat 0.00000    33.310     1.000     4   5.7135
 feff0100.dat 0.00000    10.500     1.000     2   5.7344
 feff0101.dat 0.00000    41.910     2.000     3   5.7345
 feff0102.dat 0.00000    44.720     1.000     4   5.7346
 feff0103.dat 0.00000    10.460     1.000     2   5.7410
 feff0104.dat 0.00000    41.390     2.000     3   5.7415
 feff0105.dat 0.00000    43.780     1.000     4   5.7419
 feff0106.dat 0.00000     8.571     2.000     3   5.7805
 feff0107.dat 0.00000    14.420     2.000     4   5.7808
 feff0108.dat 0.00000     8.493     2.000     3   5.7870
 feff0109.dat 0.00000    14.060     2.000     4   5.7882
 feff0110.dat 0.00000    10.070     1.000     2   5.8054
 feff0111.dat 0.00000    35.280     2.000     3   5.8116
 feff0112.dat 0.00000    32.160     1.000     4   5.8177
 feff0113.dat 0.00000     9.903     1.000     2   5.8333
 feff0114.dat 0.00000    31.940     2.000     3   5.8422
 feff0115.dat 0.00000    26.630     1.000     4   5.8512
 feff0116.dat 0.00000     9.742     1.000     2   5.8612
 feff0117.dat 0.00000    38.580     2.000     3   5.8617
 feff0118.dat 0.00000    40.710     1.000     4   5.8623
 feff0119.dat 0.00000     7.821     2.000     3   5.8659
 feff0120.dat 0.00000    11.840     2.000     4   5.8722
 feff0121.dat 0.00000     6.627     1.000     2   6.3965
 feff0122.dat 0.00000     6.564     1.000     2   6.4147
 feff0123.dat 0.00000     6.372     1.000     2   6.4706
 feff0124.dat 0.00000     6.312     1.000     2   6.4884
 feff0125.dat 0.00000     6.252     1.000     2   6.5066
 feff0126.dat 0.00000     6.232     1.000     2   6.5129
 feff0127.dat 0.00000     6.213     1.000     2   6.5187
 feff0128.dat 0.00000     6.165     1.000     2   6.5333
 feff0129.dat 0.00000     6.122     1.000     2   6.5466
 feff0130.dat 0.00000     6.074     1.000     2   6.5618
 feff0131.dat 0.00000     6.013     1.000     2   6.5810
 feff0132.dat 0.00000     5.893     1.000     2   6.6198
 feff0133.dat 0.00000     5.844     1.000     2   6.6360
 feff0134.dat 0.00000     5.830     1.000     2   6.6407
 feff0135.dat 0.00000     5.766     1.000     2   6.6621
 feff0136.dat 0.00000     5.727     1.000     2   6.6753
 feff0137.dat 0.00000     5.726     1.000     2   6.6756
 feff0138.dat 0.00000     5.703     1.000     2   6.6832
 feff0139.dat 0.00000     5.641     1.000     2   6.7046
 feff0140.dat 0.00000     5.598     1.000     2   6.7195
 feff0141.dat 0.00000     5.527     1.000     2   6.7445
 feff0142.dat 0.00000     5.508     1.000     2   6.7514
 feff0143.dat 0.00000     5.187     1.000     2   6.8697
 feff0144.dat 0.00000     5.121     1.000     2   6.8951
 feff0145.dat 0.00000     4.335     1.000     2   7.2340
 feff0146.dat 0.00000     4.250     1.000     2   7.2753
 feff0147.dat 0.00000     4.132     1.000     2   7.3340
 feff0148.dat 0.00000     4.051     1.000     2   7.3757
 feff0149.dat 0.00000     4.041     1.000     2   7.3809
 feff0150.dat 0.00000     3.942     1.000     2   7.4335
 feff0151.dat 0.00000     3.936     1.000     2   7.4369
 feff0152.dat 0.00000     3.897     1.000     2   7.4578
 feff0153.dat 0.00000     3.868     1.000     2   7.4738
 feff0154.dat 0.00000     3.865     1.000     2   7.4752
