cpu-bind=MASK - cn045, task  0  0 [2772101]: mask 0x51390200513902 set
cpu-bind=MASK - cn045, task  0  0 [2772189]: mask 0x51390200513902 set
cpu-bind=MASK - cn045, task  1  1 [2772190]: mask 0x51390200513902 set
LAMMPS (12 Jun 2025 - Development - patch_12Jun2025-673-gd34d6b79e3-modified)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (50 50 50)
  1 by 1 by 2 MPI processor grid
  reading atoms ...
  147 atoms
  read_data CPU = 0.001 seconds
Loading MACE model from 'mace-mpa-0-medium-47-79.json' ... success
  mapping LAMMPS type 1 (Ag) to MACE type 0
  mapping LAMMPS type 2 (Au) to MACE type 1
System init for write_data ...
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 13 13 13
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair symmetrix/mace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 3.404 | 3.467 | 3.53 Mbytes
   Step          Temp          Press            Lx             Ly             Lz           Volume         TotEng         PotEng
      1729   321.54117      158.72352      50             50             50             125000        -2.7197292     -2.7610089
      1730   321.26896      159.86823      50             50             50             125000        -2.7197544     -2.7609992
      1731   320.7681       161.20298      50             50             50             125000        -2.7197797     -2.7609602
      1732   320.04392      162.72228      50             50             50             125000        -2.719805      -2.7608925
      1733   319.10535      164.41568      50             50             50             125000        -2.7198303     -2.7607973
      1734   317.96484      166.27032      50             50             50             125000        -2.7198555     -2.7606761
      1735   316.63801      168.27177      50             50             50             125000        -2.7198806     -2.7605309
      1736   315.14339      170.39786      50             50             50             125000        -2.7199057     -2.7603641
      1737   313.50209      172.62407      50             50             50             125000        -2.7199307     -2.7601783
      1738   311.73743      174.92834      50             50             50             125000        -2.7199555     -2.7599766
      1739   309.87465      177.28254      50             50             50             125000        -2.7199803     -2.7597622
      1740   307.94061      179.65551      50             50             50             125000        -2.7200048     -2.7595385
      1741   305.96333      182.01918      50             50             50             125000        -2.7200293     -2.7593091
      1742   303.97162      184.34242      50             50             50             125000        -2.7200535     -2.7590777
      1743   301.99467      186.58953      50             50             50             125000        -2.7200776     -2.758848
      1744   300.06166      188.73033      50             50             50             125000        -2.7201016     -2.7586238
      1745   298.20135      190.73606      50             50             50             125000        -2.7201254     -2.7584087
      1746   296.44168      192.57457      50             50             50             125000        -2.720149      -2.7582064
      1747   294.80942      194.21468      50             50             50             125000        -2.7201724     -2.7580203
      1748   293.32983      195.63763      50             50             50             125000        -2.7201957     -2.7578536
      1749   292.02613      196.81426      50             50             50             125000        -2.7202189     -2.7577094
      1750   290.9192       197.71779      50             50             50             125000        -2.7202419     -2.7575903
      1751   290.02722      198.33242      50             50             50             125000        -2.7202648     -2.7574987
      1752   289.36537      198.64285      50             50             50             125000        -2.7202876     -2.7574366
      1753   288.94554      198.63461      50             50             50             125000        -2.7203103     -2.7574054
      1754   288.77612      198.30054      50             50             50             125000        -2.720333      -2.7574063
      1755   288.86194      197.6361       50             50             50             125000        -2.7203556     -2.75744
      1756   289.20405      196.63886      50             50             50             125000        -2.7203783     -2.7575065
      1757   289.79967      195.31358      50             50             50             125000        -2.7204009     -2.7576056
      1758   290.64229      193.66124      50             50             50             125000        -2.7204235     -2.7577364
      1759   291.72178      191.69286      50             50             50             125000        -2.7204462     -2.7578977
      1760   293.02449      189.41983      50             50             50             125000        -2.7204689     -2.7580877
      1761   294.53353      186.85831      50             50             50             125000        -2.7204918     -2.7583042
      1762   296.22904      184.02362      50             50             50             125000        -2.7205147     -2.7585448
      1763   298.08848      180.93882      50             50             50             125000        -2.7205378     -2.7588066
      1764   300.087        177.63052      50             50             50             125000        -2.7205609     -2.7590864
      1765   302.1978       174.12251      50             50             50             125000        -2.7205843     -2.7593807
      1766   304.39254      170.44334      50             50             50             125000        -2.7206078     -2.7596859
      1767   306.6418       166.61802      50             50             50             125000        -2.7206314     -2.7599984
      1768   308.91541      162.67853      50             50             50             125000        -2.7206553     -2.7603141
      1769   311.18294      158.65202      50             50             50             125000        -2.7206793     -2.7606292
      1770   313.41409      154.56719      50             50             50             125000        -2.7207036     -2.7609399
      1771   315.57911      150.45756      50             50             50             125000        -2.720728      -2.7612423
      1772   317.64917      146.3499       50             50             50             125000        -2.7207526     -2.7615327
      1773   319.5968       142.26892      50             50             50             125000        -2.7207774     -2.7618075
      1774   321.39618      138.24052      50             50             50             125000        -2.7208024     -2.7620636
      1775   323.02349      134.28877      50             50             50             125000        -2.7208276     -2.7622977
      1776   324.45721      130.43426      50             50             50             125000        -2.720853      -2.7625071
      1777   325.67841      126.69527      50             50             50             125000        -2.7208786     -2.7626894
      1778   326.67109      123.08997      50             50             50             125000        -2.7209043     -2.7628426
      1779   327.42236      119.63036      50             50             50             125000        -2.7209301     -2.7629648
      1780   327.92251      116.32907      50             50             50             125000        -2.720956      -2.763055
      1781   328.1652       113.19076      50             50             50             125000        -2.7209821     -2.7631122
      1782   328.14764      110.22019      50             50             50             125000        -2.7210082     -2.7631361
      1783   327.87058      107.41853      50             50             50             125000        -2.7210344     -2.7631267
      1784   327.33836      104.78317      50             50             50             125000        -2.7210607     -2.7630846
      1785   326.55885      102.30662      50             50             50             125000        -2.7210869     -2.7630108
      1786   325.54336      99.977307      50             50             50             125000        -2.7211132     -2.7629067
      1787   324.30638      97.785073      50             50             50             125000        -2.7211394     -2.7627741
      1788   322.86557      95.71467       50             50             50             125000        -2.7211655     -2.7626153
      1789   321.24148      93.74886       50             50             50             125000        -2.7211916     -2.7624329
      1790   319.45719      91.86674       50             50             50             125000        -2.7212176     -2.7622298
      1791   317.53815      90.041942      50             50             50             125000        -2.7212435     -2.7620093
      1792   315.51174      88.248651      50             50             50             125000        -2.7212693     -2.761775
      1793   313.40692      86.462047      50             50             50             125000        -2.7212949     -2.7615304
      1794   311.25374      84.658546      50             50             50             125000        -2.7213204     -2.7612794
      1795   309.08299      82.805351      50             50             50             125000        -2.7213457     -2.7610261
      1796   306.9257       80.873991      50             50             50             125000        -2.7213709     -2.7607743
      1797   304.81271      78.835305      50             50             50             125000        -2.7213959     -2.760528
      1798   302.77412      76.665377      50             50             50             125000        -2.7214207     -2.7602911
      1799   300.83888      74.336529      50             50             50             125000        -2.7214454     -2.7600673
      1800   299.03424      71.825448      50             50             50             125000        -2.7214699     -2.7598601
      1801   297.38531      69.108835      50             50             50             125000        -2.7214942     -2.7596728
      1802   295.91464      66.164098      50             50             50             125000        -2.7215184     -2.7595082
      1803   294.64187      62.978541      50             50             50             125000        -2.7215425     -2.7593688
      1804   293.58326      59.536518      50             50             50             125000        -2.7215664     -2.7592569
      1805   292.75142      55.830113      50             50             50             125000        -2.7215903     -2.759174
      1806   292.15518      51.854032      50             50             50             125000        -2.7216141     -2.7591212
      1807   291.79938      47.607036      50             50             50             125000        -2.7216378     -2.7590992
      1808   291.68474      43.08768       50             50             50             125000        -2.7216615     -2.7591082
      1809   291.80794      38.303278      50             50             50             125000        -2.7216851     -2.7591476
      1810   292.16167      33.26761       50             50             50             125000        -2.7217087     -2.7592167
      1811   292.73488      27.993961      50             50             50             125000        -2.7217324     -2.7593139
      1812   293.51285      22.499845      50             50             50             125000        -2.721756      -2.7594375
      1813   294.47756      16.808653      50             50             50             125000        -2.7217798     -2.759585
      1814   295.60805      10.945997      50             50             50             125000        -2.7218035     -2.7597539
      1815   296.88087      4.941818       50             50             50             125000        -2.7218274     -2.7599412
      1816   298.27053     -1.1771609      50             50             50             125000        -2.7218513     -2.7601435
      1817   299.74989     -7.3780748      50             50             50             125000        -2.7218753     -2.7603574
      1818   301.29065     -13.626933      50             50             50             125000        -2.7218994     -2.7605793
      1819   302.86391     -19.889801      50             50             50             125000        -2.7219236     -2.7608055
      1820   304.4406      -26.131813      50             50             50             125000        -2.7219479     -2.7610322
      1821   305.99195     -32.316972      50             50             50             125000        -2.7219723     -2.7612558
      1822   307.48994     -38.412838      50             50             50             125000        -2.7219969     -2.7614727
      1823   308.90778     -44.385571      50             50             50             125000        -2.7220215     -2.7616793
      1824   310.22025     -50.203907      50             50             50             125000        -2.7220462     -2.7618726
      1825   311.40407     -55.834292      50             50             50             125000        -2.7220711     -2.7620494
      1826   312.43812     -61.255672      50             50             50             125000        -2.722096      -2.7622071
      1827   313.30377     -66.441652      50             50             50             125000        -2.722121      -2.7623432
      1828   313.98508     -71.369663      50             50             50             125000        -2.7221461     -2.7624558
      1829   314.46902     -76.021263      50             50             50             125000        -2.7221713     -2.7625431
      1830   314.74557     -80.373755      50             50             50             125000        -2.7221964     -2.7626037
      1831   314.80775     -84.417778      50             50             50             125000        -2.7222217     -2.7626369
      1832   314.65173     -88.144412      50             50             50             125000        -2.7222469     -2.7626421
      1833   314.2768      -91.546138      50             50             50             125000        -2.7222721     -2.7626192
      1834   313.68535     -94.620386      50             50             50             125000        -2.7222972     -2.7625684
      1835   312.88276     -97.36795       50             50             50             125000        -2.7223224     -2.7624905
      1836   311.87728     -99.794322      50             50             50             125000        -2.7223474     -2.7623865
      1837   310.67998     -101.90473      50             50             50             125000        -2.7223724     -2.7622578
      1838   309.30452     -103.71162      50             50             50             125000        -2.7223973     -2.762106
      1839   307.76694     -105.22822      50             50             50             125000        -2.722422      -2.7619334
      1840   306.0854      -106.46922      50             50             50             125000        -2.7224466     -2.7617421
      1841   304.28001     -107.45144      50             50             50             125000        -2.7224711     -2.7615348
      1842   302.37242     -108.19244      50             50             50             125000        -2.7224954     -2.7613142
      1843   300.38545     -108.71699      50             50             50             125000        -2.7225195     -2.7610832
      1844   298.34272     -109.04977      50             50             50             125000        -2.7225434     -2.7608449
      1845   296.2684      -109.21702      50             50             50             125000        -2.7225671     -2.7606023
      1846   294.18686     -109.23809      50             50             50             125000        -2.7225906     -2.7603585
      1847   292.12214     -109.13907      50             50             50             125000        -2.7226139     -2.7601168
      1848   290.09757     -108.94383      50             50             50             125000        -2.722637      -2.7598799
      1849   288.13532     -108.6753       50             50             50             125000        -2.7226598     -2.7596509
      1850   286.25609     -108.35632      50             50             50             125000        -2.7226825     -2.7594323
      1851   284.47881     -108.01018      50             50             50             125000        -2.7227049     -2.7592265
      1852   282.82036     -107.65139      50             50             50             125000        -2.7227272     -2.7590359
      1853   281.29526     -107.29522      50             50             50             125000        -2.7227492     -2.7588621
      1854   279.91538     -106.96058      50             50             50             125000        -2.7227711     -2.7587068
      1855   278.68992     -106.6623       50             50             50             125000        -2.7227928     -2.7585712
      1856   277.62528     -106.40996      50             50             50             125000        -2.7228143     -2.758456
      1857   276.72511     -106.21188      50             50             50             125000        -2.7228356     -2.7583618
      1858   275.99036     -106.0738       50             50             50             125000        -2.7228568     -2.7582887
      1859   275.41942     -105.99764      50             50             50             125000        -2.7228778     -2.7582364
      1860   275.00826     -105.98693      50             50             50             125000        -2.7228987     -2.7582045
      1861   274.7506      -106.0417       50             50             50             125000        -2.7229195     -2.7581922
      1862   274.63826     -106.16045      50             50             50             125000        -2.7229402     -2.7581985
      1863   274.66148     -106.33822      50             50             50             125000        -2.7229607     -2.758222
      1864   274.8092      -106.57064      50             50             50             125000        -2.7229812     -2.7582614
      1865   275.06932     -106.85336      50             50             50             125000        -2.7230015     -2.7583152
      1866   275.42907     -107.17738      50             50             50             125000        -2.7230218     -2.7583816
      1867   275.87528     -107.53584      50             50             50             125000        -2.723042      -2.7584591
      1868   276.3947      -107.9213       50             50             50             125000        -2.723062      -2.7585458
      1869   276.97437     -108.3255       50             50             50             125000        -2.7230821     -2.7586403
      1870   277.60179     -108.74062      50             50             50             125000        -2.723102      -2.7587408
      1871   278.26513     -109.15943      50             50             50             125000        -2.7231219     -2.7588458
      1872   278.95342     -109.57582      50             50             50             125000        -2.7231417     -2.758954
      1873   279.65672     -109.98271      50             50             50             125000        -2.7231615     -2.759064
      1874   280.3662      -110.37796      50             50             50             125000        -2.7231811     -2.7591748
      1875   281.07421     -110.75635      50             50             50             125000        -2.7232008     -2.7592853
      1876   281.77434     -111.11685      50             50             50             125000        -2.7232204     -2.7593948
      1877   282.46138     -111.45672      50             50             50             125000        -2.7232399     -2.7595025
      1878   283.1312      -111.77037      50             50             50             125000        -2.7232594     -2.759608
      1879   283.78069     -112.05852      50             50             50             125000        -2.7232788     -2.7597108
      1880   284.40756     -112.32224      50             50             50             125000        -2.7232982     -2.7598107
      1881   285.01029     -112.5617       50             50             50             125000        -2.7233176     -2.7599074
      1882   285.58787     -112.77887      50             50             50             125000        -2.7233369     -2.7600009
      1883   286.13964     -112.97604      50             50             50             125000        -2.7233561     -2.760091
      1884   286.6651      -113.1536       50             50             50             125000        -2.7233754     -2.7601777
      1885   287.16377     -113.30992      50             50             50             125000        -2.7233946     -2.7602609
      1886   287.63503     -113.44899      50             50             50             125000        -2.7234137     -2.7603406
      1887   288.07801     -113.57439      50             50             50             125000        -2.7234329     -2.7604166
      1888   288.4915      -113.68587      50             50             50             125000        -2.723452      -2.7604887
      1889   288.8739      -113.78312      50             50             50             125000        -2.723471      -2.7605569
      1890   289.22313     -113.86592      50             50             50             125000        -2.7234901     -2.7606208
      1891   289.53674     -113.9328       50             50             50             125000        -2.7235091     -2.76068
      1892   289.81183     -113.9842       50             50             50             125000        -2.723528      -2.7607343
      1893   290.04525     -114.02128      50             50             50             125000        -2.723547      -2.7607832
      1894   290.2337      -114.04288      50             50             50             125000        -2.7235658     -2.7608263
      1895   290.37384     -114.04675      50             50             50             125000        -2.7235847     -2.7608631
      1896   290.46236     -114.03299      50             50             50             125000        -2.7236035     -2.7608933
      1897   290.49624     -114.00359      50             50             50             125000        -2.7236222     -2.7609164
      1898   290.47303     -113.95623      50             50             50             125000        -2.7236409     -2.760932
      1899   290.39094     -113.88955      50             50             50             125000        -2.7236595     -2.7609401
      1900   290.24903     -113.80487      50             50             50             125000        -2.723678      -2.7609404
      1901   290.04753     -113.70641      50             50             50             125000        -2.7236965     -2.760933
      1902   289.78794     -113.59554      50             50             50             125000        -2.7237149     -2.7609181
      1903   289.47315     -113.47516      50             50             50             125000        -2.7237332     -2.760896
      1904   289.10765     -113.35077      50             50             50             125000        -2.7237514     -2.7608673
      1905   288.69754     -113.22638      50             50             50             125000        -2.7237695     -2.7608327
      1906   288.25053     -113.11242      50             50             50             125000        -2.7237875     -2.7607933
      1907   287.77583     -113.0125       50             50             50             125000        -2.7238054     -2.7607503
      1908   287.28411     -112.93649      50             50             50             125000        -2.7238232     -2.760705
      1909   286.78725     -112.89132      50             50             50             125000        -2.7238409     -2.7606589
      1910   286.29796     -112.88672      50             50             50             125000        -2.7238585     -2.7606137
      1911   285.82938     -112.93141      50             50             50             125000        -2.723876      -2.760571
      1912   285.39466     -113.03094      50             50             50             125000        -2.7238934     -2.7605326
      1913   285.00643     -113.19435      50             50             50             125000        -2.7239107     -2.7605001
      1914   284.67628     -113.42978      50             50             50             125000        -2.723928      -2.7604749
      1915   284.41428     -113.74428      50             50             50             125000        -2.7239451     -2.7604585
      1916   284.22847     -114.14051      50             50             50             125000        -2.7239622     -2.7604517
      1917   284.1245      -114.61959      50             50             50             125000        -2.7239792     -2.7604554
      1918   284.1054      -115.18501      50             50             50             125000        -2.7239962     -2.7604699
      1919   284.1714      -115.83826      50             50             50             125000        -2.7240131     -2.7604953
      1920   284.32002     -116.57367      50             50             50             125000        -2.72403       -2.7605313
      1921   284.54629     -117.38659      50             50             50             125000        -2.7240469     -2.7605771
      1922   284.84306     -118.26813      50             50             50             125000        -2.7240636     -2.760632
      1923   285.20138     -119.21308      50             50             50             125000        -2.7240804     -2.7606948
      1924   285.61097     -120.21311      50             50             50             125000        -2.7240971     -2.7607641
      1925   286.06083     -121.25969      50             50             50             125000        -2.7241138     -2.7608385
      1926   286.53983     -122.3381       50             50             50             125000        -2.7241304     -2.7609166
      1927   287.03729     -123.43814      50             50             50             125000        -2.724147      -2.760997
      1928   287.54339     -124.54805      50             50             50             125000        -2.7241635     -2.7610786
      1929   288.04951     -125.6551       50             50             50             125000        -2.72418       -2.76116
      1930   288.54848     -126.75013      50             50             50             125000        -2.7241964     -2.7612405
      1931   289.03475     -127.82541      50             50             50             125000        -2.7242128     -2.7613194
      1932   289.50435     -128.86891      50             50             50             125000        -2.7242292     -2.761396
      1933   289.95482     -129.8754       50             50             50             125000        -2.7242455     -2.7614702
      1934   290.38504     -130.83217      50             50             50             125000        -2.7242618     -2.7615417
      1935   290.79505     -131.72945      50             50             50             125000        -2.7242781     -2.7616106
      1936   291.18569     -132.56167      50             50             50             125000        -2.7242943     -2.761677
      1937   291.55823     -133.32638      50             50             50             125000        -2.7243105     -2.761741
      1938   291.91415     -134.01643      50             50             50             125000        -2.7243267     -2.7618029
      1939   292.25492     -134.6257       50             50             50             125000        -2.7243429     -2.7618628
      1940   292.58164     -135.1481       50             50             50             125000        -2.7243591     -2.7619209
      1941   292.89484     -135.57311      50             50             50             125000        -2.7243752     -2.7619773
      1942   293.19434     -135.89684      50             50             50             125000        -2.7243914     -2.7620319
      1943   293.47918     -136.11185      50             50             50             125000        -2.7244075     -2.7620846
      1944   293.74758     -136.21401      50             50             50             125000        -2.7244236     -2.7621351
      1945   293.997       -136.19656      50             50             50             125000        -2.7244397     -2.7621833
      1946   294.22428     -136.04832      50             50             50             125000        -2.7244558     -2.7622285
      1947   294.42566     -135.76384      50             50             50             125000        -2.7244718     -2.7622704
      1948   294.59687     -135.33254      50             50             50             125000        -2.7244879     -2.7623085
      1949   294.73343     -134.7496       50             50             50             125000        -2.7245039     -2.762342
      1950   294.83087     -134.00287      50             50             50             125000        -2.7245199     -2.7623706
      1951   294.88488     -133.08651      50             50             50             125000        -2.7245359     -2.7623935
      1952   294.89155     -131.99171      50             50             50             125000        -2.7245519     -2.7624103
      1953   294.84748     -130.71551      50             50             50             125000        -2.7245678     -2.7624205
      1954   294.75005     -129.25226      50             50             50             125000        -2.7245837     -2.7624239
      1955   294.59756     -127.59569      50             50             50             125000        -2.7245995     -2.7624202
      1956   294.38931     -125.74425      50             50             50             125000        -2.7246153     -2.7624092
      1957   294.12566     -123.69446      50             50             50             125000        -2.724631      -2.7623911
      1958   293.80814     -121.44921      50             50             50             125000        -2.7246467     -2.762366
      1959   293.4395      -119.00764      50             50             50             125000        -2.7246623     -2.7623343
      1960   293.02372     -116.37172      50             50             50             125000        -2.7246779     -2.7622965
      1961   292.56591     -113.54442      50             50             50             125000        -2.7246934     -2.7622532
      1962   292.0723      -110.52968      50             50             50             125000        -2.7247088     -2.7622053
      1963   291.5501      -107.33311      50             50             50             125000        -2.7247241     -2.7621536
      1964   291.00737     -103.96442      50             50             50             125000        -2.7247394     -2.7620992
      1965   290.4529      -100.43182      50             50             50             125000        -2.7247546     -2.7620432
      1966   289.89595     -96.7432        50             50             50             125000        -2.7247698     -2.7619868
      1967   289.34619     -92.909454      50             50             50             125000        -2.7247848     -2.7619313
      1968   288.81338     -88.940752      50             50             50             125000        -2.7247998     -2.7618779
      1969   288.30708     -84.845098      50             50             50             125000        -2.7248147     -2.7618278
      1970   287.83642     -80.636235      50             50             50             125000        -2.7248295     -2.7617822
      1971   287.40985     -76.323371      50             50             50             125000        -2.7248443     -2.7617422
      1972   287.03497     -71.919237      50             50             50             125000        -2.724859      -2.7617088
      1973   286.71816     -67.432046      50             50             50             125000        -2.7248736     -2.7616827
      1974   286.46442     -62.871367      50             50             50             125000        -2.7248882     -2.7616647
      1975   286.27715     -58.243214      50             50             50             125000        -2.7249027     -2.7616552
      1976   286.1579      -53.555262      50             50             50             125000        -2.7249172     -2.7616544
      1977   286.10631     -48.812701      50             50             50             125000        -2.7249316     -2.7616622
      1978   286.12007     -44.017849      50             50             50             125000        -2.724946      -2.7616783
      1979   286.19492     -39.176812      50             50             50             125000        -2.7249603     -2.7617023
      1980   286.32476     -34.292179      50             50             50             125000        -2.7249746     -2.7617332
      1981   286.50168     -29.3628        50             50             50             125000        -2.7249889     -2.7617702
      1982   286.71628     -24.388101      50             50             50             125000        -2.7250031     -2.761812
      1983   286.95789     -19.370587      50             50             50             125000        -2.7250173     -2.7618572
      1984   287.21495     -14.312313      50             50             50             125000        -2.7250315     -2.7619044
      1985   287.47547     -9.2067887      50             50             50             125000        -2.7250456     -2.7619519
      1986   287.72733     -4.0519944      50             50             50             125000        -2.7250596     -2.7619983
      1987   287.95867      1.15903        50             50             50             125000        -2.7250736     -2.762042
      1988   288.15833      6.417812       50             50             50             125000        -2.7250876     -2.7620816
      1989   288.31619      11.726344      50             50             50             125000        -2.7251015     -2.7621158
      1990   288.4235       17.08264       50             50             50             125000        -2.7251154     -2.7621434
      1991   288.47312      22.485012      50             50             50             125000        -2.7251292     -2.7621636
      1992   288.4597       27.928225      50             50             50             125000        -2.7251429     -2.7621756
      1993   288.37976      33.416686      50             50             50             125000        -2.7251566     -2.762179
      1994   288.23177      38.940253      50             50             50             125000        -2.7251702     -2.7621736
      1995   288.0161       44.491222      50             50             50             125000        -2.7251837     -2.7621594
      1996   287.73489      50.062192      50             50             50             125000        -2.7251971     -2.7621368
      1997   287.39194      55.6407        50             50             50             125000        -2.7252105     -2.7621061
      1998   286.99251      61.211837      50             50             50             125000        -2.7252238     -2.7620681
      1999   286.54308      66.767951      50             50             50             125000        -2.725237      -2.7620236
      2000   286.05097      72.294098      50             50             50             125000        -2.7252501     -2.7619736
      2001   285.52421      77.777285      50             50             50             125000        -2.7252632     -2.761919
      2002   284.9713       83.201673      50             50             50             125000        -2.7252761     -2.761861
      2003   284.40094      88.55612       50             50             50             125000        -2.725289      -2.7618006
      2004   283.82183      93.827714      50             50             50             125000        -2.7253018     -2.7617391
      2005   283.24244      99.002812      50             50             50             125000        -2.7253145     -2.7616774
      2006   282.67083      104.06571      50             50             50             125000        -2.7253271     -2.7616166
      2007   282.11451      109.00557      50             50             50             125000        -2.7253396     -2.7615577
      2008   281.58044      113.81385      50             50             50             125000        -2.7253521     -2.7615016
      2009   281.07497      118.47832      50             50             50             125000        -2.7253644     -2.761449
      2010   280.60384      122.98699      50             50             50             125000        -2.7253767     -2.7614008
      2011   280.17204      127.32979      50             50             50             125000        -2.7253888     -2.7613575
      2012   279.78391      131.49919      50             50             50             125000        -2.7254009     -2.7613198
      2013   279.44328      135.48613      50             50             50             125000        -2.7254129     -2.761288
      2014   279.15339      139.28376      50             50             50             125000        -2.7254248     -2.7612627
      2015   278.91695      142.8849       50             50             50             125000        -2.7254366     -2.7612441
      2016   278.73624      146.28376      50             50             50             125000        -2.7254483     -2.7612327
      2017   278.61315      149.47537      50             50             50             125000        -2.7254599     -2.7612285
      2018   278.54912      152.45368      50             50             50             125000        -2.7254715     -2.7612318
      2019   278.54515      155.21313      50             50             50             125000        -2.7254829     -2.7612428
      2020   278.60181      157.75137      50             50             50             125000        -2.7254943     -2.7612614
      2021   278.71915      160.0668       50             50             50             125000        -2.7255056     -2.7612878
      2022   278.89667      162.15827      50             50             50             125000        -2.7255169     -2.7613218
      2023   279.13329      164.02777      50             50             50             125000        -2.725528      -2.7613634
      2024   279.42731      165.67808      50             50             50             125000        -2.7255391     -2.7614123
      2025   279.77626      167.11126      50             50             50             125000        -2.7255502     -2.7614681
      2026   280.17697      168.32716      50             50             50             125000        -2.7255612     -2.7615305
      2027   280.62541      169.33182      50             50             50             125000        -2.7255721     -2.761599
      2028   281.11669      170.12964      50             50             50             125000        -2.725583      -2.761673
      2029   281.64509      170.72825      50             50             50             125000        -2.7255938     -2.7617517
      2030   282.20416      171.13264      50             50             50             125000        -2.7256046     -2.7618342
      2031   282.78672      171.35252      50             50             50             125000        -2.7256154     -2.7619198
      2032   283.38497      171.39821      50             50             50             125000        -2.7256261     -2.7620073
      2033   283.99068      171.28114      50             50             50             125000        -2.7256368     -2.7620957
      2034   284.5953       171.01331      50             50             50             125000        -2.7256474     -2.762184
      2035   285.19005      170.60274      50             50             50             125000        -2.725658      -2.7622709
      2036   285.76613      170.06424      50             50             50             125000        -2.7256685     -2.7623554
      2037   286.31499      169.40898      50             50             50             125000        -2.7256791     -2.7624364
      2038   286.8285       168.64796      50             50             50             125000        -2.7256895     -2.7625128
      2039   287.29896      167.79227      50             50             50             125000        -2.7257        -2.7625837
      2040   287.7193       166.8515       50             50             50             125000        -2.7257104     -2.762648
      2041   288.08323      165.83845      50             50             50             125000        -2.7257207     -2.7627051
      2042   288.38526      164.76286      50             50             50             125000        -2.7257311     -2.7627542
      2043   288.62079      163.63677      50             50             50             125000        -2.7257413     -2.7627947
      2044   288.78613      162.46898      50             50             50             125000        -2.7257516     -2.7628262
      2045   288.87842      161.26367      50             50             50             125000        -2.7257617     -2.7628482
      2046   288.89554      160.03155      50             50             50             125000        -2.7257719     -2.7628605
      2047   288.83614      158.78215      50             50             50             125000        -2.725782      -2.762863
      2048   288.69957      157.52285      50             50             50             125000        -2.725792      -2.7628555
      2049   288.48574      156.25727      50             50             50             125000        -2.725802      -2.762838
      2050   288.19511      154.99015      50             50             50             125000        -2.7258119     -2.7628107
      2051   287.82859      153.72735      50             50             50             125000        -2.7258218     -2.7627735
      2052   287.38742      152.47244      50             50             50             125000        -2.7258316     -2.7627266
      2053   286.87319      151.23183      50             50             50             125000        -2.7258413     -2.7626704
      2054   286.28787      150.00488      50             50             50             125000        -2.725851      -2.7626049
      2055   285.63369      148.79692      50             50             50             125000        -2.7258606     -2.7625305
      2056   284.91316      147.60836      50             50             50             125000        -2.7258701     -2.7624475
      2057   284.12917      146.44213      50             50             50             125000        -2.7258795     -2.7623563
      2058   283.28511      145.29662      50             50             50             125000        -2.7258889     -2.7622573
      2059   282.38483      144.17191      50             50             50             125000        -2.7258981     -2.7621509
      2060   281.43276      143.06799      50             50             50             125000        -2.7259073     -2.7620378
      2061   280.4341       141.98238      50             50             50             125000        -2.7259163     -2.7619187
      2062   279.39483      140.90789      50             50             50             125000        -2.7259252     -2.7617942
      2063   278.32178      139.8412       50             50             50             125000        -2.725934      -2.7616652
      2064   277.22277      138.77272      50             50             50             125000        -2.7259427     -2.7615328
      2065   276.10675      137.69732      50             50             50             125000        -2.7259512     -2.7613981
      2066   274.98371      136.60603      50             50             50             125000        -2.7259597     -2.7612623
      2067   273.86469      135.48732      50             50             50             125000        -2.7259679     -2.7611269
      2068   272.76187      134.32987      50             50             50             125000        -2.7259761     -2.7609935
      2069   271.6884       133.12236      50             50             50             125000        -2.7259841     -2.7608637
      2070   270.65828      131.85408      50             50             50             125000        -2.7259919     -2.7607393
      2071   269.68619      130.5101       50             50             50             125000        -2.7259997     -2.7606222
      2072   268.78732      129.07474      50             50             50             125000        -2.7260072     -2.7605144
      2073   267.97708      127.53296      50             50             50             125000        -2.7260147     -2.7604178
      2074   267.27069      125.86951      50             50             50             125000        -2.726022      -2.7603344
      2075   266.68291      124.07449      50             50             50             125000        -2.7260292     -2.7602662
      2076   266.22772      122.13178      50             50             50             125000        -2.7260362     -2.7602148
      2077   265.91783      120.0251       50             50             50             125000        -2.7260432     -2.7601819
      2078   265.76443      117.74505      50             50             50             125000        -2.72605       -2.7601691
      2079   265.77671      115.28654      50             50             50             125000        -2.7260567     -2.7601774
      2080   265.96158      112.6425       50             50             50             125000        -2.7260633     -2.7602077
