PATH  Rmax= 8.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   3.000  index, nleg, degeneracy, r=  1.9457
   -4.060120   -1.454350    0.845140   1 'O     '     4.3948  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.3948  180.0000    0.0000
    35    3  12.000  index, nleg, degeneracy, r=  4.4686
      x           y           z     ipot  label      rleg      beta        eta
    1.748440    3.028380   -1.450190   1 'O     '     3.7857  146.0616    0.0000
    1.541120    0.000000   -1.450190   1 'O     '     3.0355   87.1489    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162  126.7894    0.0000
    36    3   6.000  index, nleg, degeneracy, r=  4.4906
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    0.000000   -2.900380   2 'Fe    '     2.9004  154.9250    0.0000
    0.977880   -1.454350    0.845140   1 'O     '     4.1353  140.8201    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457   64.2549    0.0000
    37    3   6.000  index, nleg, degeneracy, r=  4.4906
      x           y           z     ipot  label      rleg      beta        eta
   -1.748440    0.119690   -3.745520   1 'O     '     4.1352  140.8201    0.0000
    0.000000    0.000000   -2.900380   2 'Fe    '     1.9457   64.2548    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9004  154.9251    0.0000
    38    3   6.000  index, nleg, degeneracy, r=  4.5049
      x           y           z     ipot  label      rleg      beta        eta
    0.770560    4.243340    0.845140   1 'O     '     4.3948  164.9158    0.0000
    0.770560    1.574040    0.845140   1 'O     '     2.6693   36.0020    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457  159.0823    0.0000
    39    3   6.000  index, nleg, degeneracy, r=  4.5132
      x           y           z     ipot  label      rleg      beta        eta
    0.770560   -1.574040   -3.745520   1 'O     '     4.1352  152.3128    0.0000
   -0.770560   -1.334650   -1.450190   1 'O     '     2.7750   65.2275    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162  142.4597    0.0000
    40    2   3.000  index, nleg, degeneracy, r=  4.5495
      x           y           z     ipot  label      rleg      beta        eta
   -3.289560    0.119690    3.140480   1 'O     '     4.5495  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.5495  180.0000    0.0000
    41    3   6.000  index, nleg, degeneracy, r=  4.5696
      x           y           z     ipot  label      rleg      beta        eta
   -1.748440    0.119690   -3.745520   1 'O     '     4.1352  151.3604    0.0000
   -0.770560   -1.334650   -1.450190   1 'O     '     2.8879   69.4905    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162  139.1491    0.0000
    42    4   3.000  index, nleg, degeneracy, r=  4.6150
      x           y           z     ipot  label      rleg      beta        eta
    0.977880   -1.454350    0.845140   1 'O     '     1.9457   36.0019    0.0000
    3.289560   -2.789000    0.845140   1 'O     '     2.6693  180.0000    0.0000
    0.977880   -1.454350    0.845140   1 'O     '     2.6693   36.0019    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457  180.0000    0.0000
    43    2   3.000  index, nleg, degeneracy, r=  4.6263
      x           y           z     ipot  label      rleg      beta        eta
   -4.267440    1.574040    0.845140   1 'O     '     4.6263  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.6263  180.0000    0.0000
    44    3   6.000  index, nleg, degeneracy, r=  4.6351
      x           y           z     ipot  label      rleg      beta        eta
   -3.289560    0.119690    3.140480   1 'O     '     4.5495  167.1039    0.0000
   -1.748440   -0.119690    0.845140   1 'O     '     2.7751   31.4575    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457  161.4386    0.0000
    45    2   6.000  index, nleg, degeneracy, r=  4.7006
      x           y           z     ipot  label      rleg      beta        eta
   -3.289560    3.028380   -1.450190   1 'O     '     4.7006  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.7006  180.0000    0.0000
    46    4   3.000  index, nleg, degeneracy, r=  4.7207
      x           y           z     ipot  label      rleg      beta        eta
    0.770560    1.574040    0.845140   1 'O     '     1.9457   31.4575    0.0000
    1.748440    2.789000    3.140480   1 'O     '     2.7751  180.0000    0.0000
    0.770560    1.574040    0.845140   1 'O     '     2.7751   31.4575    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457  180.0000    0.0000
    47    3   6.000  index, nleg, degeneracy, r=  4.7409
      x           y           z     ipot  label      rleg      beta        eta
    2.519000   -1.454350   -0.605050   2 'Fe    '     2.9710  154.9780    0.0000
   -0.770560    1.334650   -1.450190   1 'O     '     4.3948  143.5714    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162   61.4507    0.0000
    48    3   6.000  index, nleg, degeneracy, r=  4.7409
      x           y           z     ipot  label      rleg      beta        eta
   -4.060120   -1.454350    0.845140   1 'O     '     4.3948  143.5713    0.0000
   -2.519000   -1.454350   -0.605050   2 'Fe    '     2.1162   61.4507    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9710  154.9779    0.0000
    49    4   6.000  index, nleg, degeneracy, r=  4.7855
      x           y           z     ipot  label      rleg      beta        eta
    1.541120    0.000000   -1.450190   1 'O     '     2.1162  129.1015    0.0000
   -0.770560    1.334650   -1.450190   1 'O     '     2.6693  180.0000    0.0000
    1.541120    0.000000   -1.450190   1 'O     '     2.6693  129.1015    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162  180.0000    0.0000
    50    3   6.000  index, nleg, degeneracy, r=  4.8037
      x           y           z     ipot  label      rleg      beta        eta
   -4.267440    1.574040    0.845140   1 'O     '     4.6263  162.8087    0.0000
   -1.748440   -0.119690    0.845140   1 'O     '     3.0355   44.6503    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457  152.5410    0.0000
    51    3   6.000  index, nleg, degeneracy, r=  4.8086
      x           y           z     ipot  label      rleg      beta        eta
   -2.519000   -1.454350   -0.605050   2 'Fe    '     2.9710  166.3052    0.0000
    0.770560    1.574040    0.845140   1 'O     '     4.7006  158.8072    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457   34.8876    0.0000
    52    3   6.000  index, nleg, degeneracy, r=  4.8086
      x           y           z     ipot  label      rleg      beta        eta
    4.267440   -1.334650   -1.450190   1 'O     '     4.7006  158.8070    0.0000
    2.519000   -1.454350   -0.605050   2 'Fe    '     1.9457   34.8879    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9710  166.3051    0.0000
    53    4   6.000  index, nleg, degeneracy, r=  4.9166
      x           y           z     ipot  label      rleg      beta        eta
   -2.519000   -1.454350   -0.605050   2 'Fe    '     2.9710  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9710   34.8876    0.0000
    0.770560    1.574040    0.845140   1 'O     '     1.9457  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457   34.8876    0.0000
    54    4   3.000  index, nleg, degeneracy, r=  4.9166
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    2.908690   -0.605050   2 'Fe    '     2.9710   34.8876    0.0000
   -0.977880    4.363040   -1.450190   1 'O     '     1.9457  180.0000    0.0000
    0.000000    2.908690   -0.605050   2 'Fe    '     1.9457   34.8876    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9710  180.0000    0.0000
    55    3  12.000  index, nleg, degeneracy, r=  4.9261
      x           y           z     ipot  label      rleg      beta        eta
   -3.289560    3.028380   -1.450190   1 'O     '     4.7006  160.0908    0.0000
   -0.770560    1.334650   -1.450190   1 'O     '     3.0355   49.1491    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162  150.7601    0.0000
    56    3   6.000  index, nleg, degeneracy, r=  4.9681
      x           y           z     ipot  label      rleg      beta        eta
   -2.519000    1.454350    1.690280   2 'Fe    '     3.3642  158.3667    0.0000
    0.977880   -1.454350    0.845140   1 'O     '     4.6263  140.3989    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457   61.2345    0.0000
    57    3   6.000  index, nleg, degeneracy, r=  4.9681
      x           y           z     ipot  label      rleg      beta        eta
   -4.267440    1.574040    0.845140   1 'O     '     4.6263  140.3987    0.0000
   -2.519000    1.454350    1.690280   2 'Fe    '     1.9457   61.2346    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3642  158.3666    0.0000
    58    4   6.000  index, nleg, degeneracy, r=  4.9811
      x           y           z     ipot  label      rleg      beta        eta
    0.770560    1.574040    0.845140   1 'O     '     1.9457  141.2660    0.0000
    0.977880   -1.454350    0.845140   1 'O     '     3.0355  180.0000    0.0000
    0.770560    1.574040    0.845140   1 'O     '     3.0355  141.2660    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457  180.0000    0.0000
    59    4   3.000  index, nleg, degeneracy, r=  4.9811
      x           y           z     ipot  label      rleg      beta        eta
    0.770560    1.574040    0.845140   1 'O     '     1.9457   44.6506    0.0000
    3.496880    2.908690    0.845140   1 'O     '     3.0355  180.0000    0.0000
    0.770560    1.574040    0.845140   1 'O     '     3.0355   44.6506    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457  180.0000    0.0000
    60    2   3.000  index, nleg, degeneracy, r=  4.9864
      x           y           z     ipot  label      rleg      beta        eta
   -1.541120   -2.908690   -3.745520   1 'O     '     4.9864  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.9864  180.0000    0.0000
    61    3   6.000  index, nleg, degeneracy, r=  4.9952
      x           y           z     ipot  label      rleg      beta        eta
   -1.541120   -2.908690   -3.745520   1 'O     '     4.9864  175.8850    0.0000
   -0.770560   -1.334650   -1.450190   1 'O     '     2.8879    9.7348    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162  174.3801    0.0000
    62    4   3.000  index, nleg, degeneracy, r=  5.0040
      x           y           z     ipot  label      rleg      beta        eta
   -0.770560    1.334650   -1.450190   1 'O     '     2.1162    9.7348    0.0000
   -1.748440    2.789000   -3.745520   1 'O     '     2.8879  180.0000    0.0000
   -0.770560    1.334650   -1.450190   1 'O     '     2.8879    9.7348    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162  180.0000    0.0000
    63    3  12.000  index, nleg, degeneracy, r=  5.0202
      x           y           z     ipot  label      rleg      beta        eta
   -2.519000   -1.454350    2.295330   2 'Fe    '     3.7053  120.6932    0.0000
   -0.000000   -2.908690    1.690280   2 'Fe    '     2.9710  108.7186    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3642  130.5881    0.0000
    64    4   6.000  index, nleg, degeneracy, r=  5.0341
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    2.908690   -0.605050   2 'Fe    '     2.9710   34.8876   19.7211
   -0.977880    4.363040   -1.450190   1 'O     '     1.9457  141.2661  -20.9914
   -0.770560    1.334650   -1.450190   1 'O     '     3.0355   49.1491   12.9835
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162  139.2042  -27.6161
    65    2   6.000  index, nleg, degeneracy, r=  5.0380
      x           y           z     ipot  label      rleg      beta        eta
   -5.038000    0.000000    0.000000   2 'Fe    '     5.0380  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.0380  180.0000    0.0000
    66    4   6.000  index, nleg, degeneracy, r=  5.1516
      x           y           z     ipot  label      rleg      beta        eta
    1.541120    0.000000   -1.450190   1 'O     '     2.1162   49.1491    0.0000
    4.267440   -1.334650   -1.450190   1 'O     '     3.0355  180.0000    0.0000
    1.541120    0.000000   -1.450190   1 'O     '     3.0355   49.1491    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162  180.0000    0.0000
    67    3   4.000  index, nleg, degeneracy, r=  5.1911
      x           y           z     ipot  label      rleg      beta        eta
    3.289560   -0.119690    0.845140   1 'O     '     3.3985  165.4537    0.0000
   -1.748440   -0.119690    0.845140   1 'O     '     5.0380  153.9788    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457   40.5675    0.0000
    68    3   6.000  index, nleg, degeneracy, r=  5.1911
      x           y           z     ipot  label      rleg      beta        eta
   -5.038000    0.000000    0.000000   2 'Fe    '     5.0380  165.4537    0.0000
   -1.748440   -0.119690    0.845140   1 'O     '     3.3985   40.5675    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457  153.9788    0.0000
    69    3   6.000  index, nleg, degeneracy, r=  5.1911
      x           y           z     ipot  label      rleg      beta        eta
   -2.519000   -4.363040    0.000000   2 'Fe    '     5.0380  153.9787    0.0000
   -1.748440   -2.789000    0.845140   1 'O     '     1.9457   40.5675    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3985  165.4537    0.0000
    70    2   3.000  index, nleg, degeneracy, r=  5.3350
      x           y           z     ipot  label      rleg      beta        eta
    4.060120    1.454350    3.140480   1 'O     '     5.3350  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.3350  180.0000    0.0000
    71    4   3.000  index, nleg, degeneracy, r=  5.3442
      x           y           z     ipot  label      rleg      beta        eta
   -1.748440   -0.119690    0.845140   1 'O     '     1.9457   40.5675    0.0000
   -5.038000    0.000000    0.000000   2 'Fe    '     3.3985  180.0000    0.0000
   -1.748440   -0.119690    0.845140   1 'O     '     3.3985   40.5675    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457  180.0000    0.0000
    72    3   6.000  index, nleg, degeneracy, r=  5.4076
      x           y           z     ipot  label      rleg      beta        eta
    2.519000    1.454350    1.690280   2 'Fe    '     3.3642  169.5634    0.0000
   -0.770560   -1.334650   -1.450190   1 'O     '     5.3350  163.2630    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162   27.1736    0.0000
    73    3   6.000  index, nleg, degeneracy, r=  5.4076
      x           y           z     ipot  label      rleg      beta        eta
   -0.770560   -4.243340    3.140480   1 'O     '     5.3350  163.2630    0.0000
   -0.000000   -2.908690    1.690280   2 'Fe    '     2.1162   27.1737    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3642  169.5634    0.0000
    74    3   6.000  index, nleg, degeneracy, r=  5.4127
      x           y           z     ipot  label      rleg      beta        eta
    1.748440   -3.028380   -1.450190   1 'O     '     3.7857  161.1368    0.0000
   -1.748440   -0.119690    0.845140   1 'O     '     5.0948  141.0193    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457   57.8439    0.0000
    75    2   6.000  index, nleg, degeneracy, r=  5.4346
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    2.908690   -4.590670   2 'Fe    '     5.4346  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.4346  180.0000    0.0000
    76    3   6.000  index, nleg, degeneracy, r=  5.4699
      x           y           z     ipot  label      rleg      beta        eta
   -2.519000   -4.363040    0.000000   2 'Fe    '     5.0380  157.4758    0.0000
   -0.770560   -1.334650   -1.450190   1 'O     '     3.7857   65.7831    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162  136.7412    0.0000
    77    4   6.000  index, nleg, degeneracy, r=  5.4803
      x           y           z     ipot  label      rleg      beta        eta
   -0.000000   -2.908690    1.690280   2 'Fe    '     3.3642  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3642   27.1736    0.0000
   -0.770560    1.334650   -1.450190   1 'O     '     2.1162  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162   27.1736    0.0000
    78    3   6.000  index, nleg, degeneracy, r=  5.4832
      x           y           z     ipot  label      rleg      beta        eta
    1.748440   -3.028380   -1.450190   1 'O     '     3.7857  163.2361    0.0000
    0.770560    1.574040    0.845140   1 'O     '     5.2352  145.8619    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9457   50.9020    0.0000
    79    3  12.000  index, nleg, degeneracy, r=  5.4900
      x           y           z     ipot  label      rleg      beta        eta
   -2.519000   -4.363040    0.000000   2 'Fe    '     5.0380  147.9814    0.0000
   -2.519000   -1.454350   -0.605050   2 'Fe    '     2.9710   64.0372    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9710  147.9814    0.0000
    80    2   3.000  index, nleg, degeneracy, r=  5.5273
      x           y           z     ipot  label      rleg      beta        eta
    4.267440   -1.574040    3.140480   1 'O     '     5.5273  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.5273  180.0000    0.0000
    81    3   6.000  index, nleg, degeneracy, r=  5.5440
      x           y           z     ipot  label      rleg      beta        eta
   -0.770560   -1.574040    3.140480   1 'O     '     3.5964  165.0259    0.0000
    1.541120    0.000000   -1.450190   1 'O     '     5.3755  153.9523    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1162   41.0218    0.0000
    82    3   6.000  index, nleg, degeneracy, r=  5.5734
